id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
407633,0.4,"The money wasted on sweeps is ridiculous. The agencies that deal with financial aid for housing hate their jobs and are feduciarily negligent. 

Get the fakeState and military out. Also mandate that visitors have enough resources and a return ticket before leaving the airport. US refugees from cold climate and nuclear test sites are stranded here by the US laying waste to our resources.",0.0,0.1,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-29 20:18:21.671603+00,22,,142604,approved,0,0,0,1,0,0.0,0,10
6189521,0.3,"Detail: Customer walks a bakery owned and run by an LGBT/womyn/person of non-pinkish-beige color and orders a Ku Klux Klan cake.  Or and American NAZI Party cake.

Should the baker be forced to bake the cake?",0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2017-10-20 18:28:03.911876+00,102,6188474.0,391427,approved,1,0,1,1,0,0.0,10,10
1062335,0.5,Best to ignore concern trolls.,0.1,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-01 19:29:57.499845+00,21,1061692.0,315836,approved,0,0,0,0,0,0.0,0,10
573981,0.2,"How many people dressed up as another race - afro, Chinese warrior, as a French maid, or tranny and all flavors of races in-between available at any Costume Store?   One might even argue that anyone dressing up as a zombie is insulting to the deceased.  

This is an outrageous overreaction by the RG and social media and of all places, and especially the UofO, for displaying such prejudice against their own respected faculty.  

Just goes to show that even in this severely closed-minded town that contains less than 1% of black minority, could possess such bigotry to attempt defend something they are so out of touch and uneducated about in their fervor to be politically correct about something so ludicrous as and innocent as a Halloween costume.   (adorned not as a slave - but AS A DOCTOR !)  I foresee a 7 figure lawsuit against the UO over this fabricated harm and vicious fiasco.

PLM = Professors Lives Matter,
take that and run with it.                         

drops mic, walks away",0.0,0.0,0.2,0.1,0.0,0.5,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,2016-11-03 20:16:07.598488+00,13,,150458,approved,0,0,0,19,0,0.0,6,10
5114684,0.2,"The brutal attack of an innocent kid is inexcusable. Perhaps Brits fear that allowing more asylum seekers into their country will result in more no-go communities for white Brits, and more harassment of single white women who dare parade the streets without dress deemed to meet Sharia standards.
When those of evident eastern origin start writing about the isolation of their co-religionists and their unwillingness to accept the customs of the countries into which they have so graciously been allowed into to seek asylum, perhaps more people will empathize with their plight. As it stands, the overwhelming majority of hate crimes reported in the media are committed by Muslims against other Muslims, Christians and Jews. I hate to see a kid hurt because he's brown, just as I hate that people kill because they don't approve of another person's religion.",0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-04-10 03:25:04.289181+00,54,,325725,rejected,0,0,0,1,0,0.0,4,10
5123474,0.0,That must be some gas to eat its way through a 10 foot thick concrete bunker.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-12 05:42:31.493105+00,54,5122327.0,326195,approved,0,0,0,0,0,0.0,0,4
266642,0.7,"Why isn't pfeffer in jail yet?  A bigger narcissistic double-talking con artist does not exist.  Do not buy the building at any cost.  Let him be stuck with this contaminated piece of cr@p.  There is no way possible to delouse this building, it's cursed.",0.075,0.6375,0.0125,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-01 22:44:21.571+00,21,,97821,approved,0,0,0,9,0,0.0,4,80
5525148,0.0,JT converted to Islam. His socks are proof.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-04 12:51:12.645033+00,54,5525125.0,351447,rejected,0,0,0,0,0,0.0,4,4
5089999,0.0,"and to continue further...

Its not hypocrisy, it's called reasonable accommodation, a long standing Canadian tradition going back to the allowance for Catholic schools in the mid 1800's.

As for your claim that ANYONE can attend a Catholci school - well you'd better check with the Toronto CSB beacsue their website says that elementary students need ""Proof of Catholicity"" and ""Non-Catholic children of Non-Catholic parents who are not enrolled in the R.C.I.A./R.C.I.C. program are not eligible for admission to a TCDSB elementary school.""

Doesn't seem as welcoming as you seem to think, does it?

Now Catholic high schools are much more accommodating to be sure but that hardly excuses your error. You did get one thing right though. Some students do attend Catholic schools so they can say prayers.

http://www.stcatharinesstandard.ca/2012/09/17/muslim-prayer-room-opens-in-catholic-high-school

Seems you have a lot of schooling ahead of you. Pay attention now, this may be on the test.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-04 05:23:03.113181+00,54,5089973.0,324248,approved,0,0,0,1,2,0.0,4,4
691089,0.0,St. Peter's floor would not have been torn up if there were oil discovered just to make an underground pipeline.  That was the author's point.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-10 19:59:49.705183+00,53,682088.0,155098,approved,0,0,0,0,0,0.0,0,4
5318900,0.0,"""More than a dozen downtown tech businesses estimate they’ll hire at least 215 new employees within the next five years with completion of the expanded network,""

And all of those new employees will be subject to the inclusive, iconic and eclectic ambiance of downtown Eugene; ""traveler's"", human feces, aggressive panhandling, public urination, drug dealing and assaults.

There should be a brochure.

We could put in these AreaVibes Quotes.

2016:   ""it appears the gov't has been systematically moving criminals down to release from prison.  BUT Criminals come from all over the country to also join the criminal penal colony!""

2014: If you wish for super high risk of crimes against you then go ahead move here""

2014: "" There are homeless panhandlers on practically every major corner.""  

2014: "" If you like that boring sort of life, as well as TONS of meth addicted homeless people, you will love Eugene.""",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-28 19:47:08.475256+00,13,,338450,approved,0,0,0,0,0,0.0,0,4
6188319,0.0,The money to the foundation pays in large part to fly the family around the world in luxury.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-20 16:05:13.778823+00,102,6188069.0,391309,approved,0,0,0,0,0,0.0,0,4
5151762,0.0,"Apologists could spend some time pondering on
religious persecution of Coptic Christians in Egypt
and Christians in the Middle East, Pakistan, Nigeria etc",0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-19 18:18:30.616916+00,54,5150468.0,327856,approved,0,0,0,3,0,0.0,6,4
5908324,0.6,Excellent article. Women have become nearly completely useless while they actively try to destroy the very men who built society and and protect them from death only to receive nothing but ridicule in return. Men should let women learn a lesson and let them save themselves. I bet in a year a hollywood movie will come out that will have a lead actress saving men in herricane Harvey. Women are ungrateful and become a detriment to society.,0.2,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-06 17:28:26.373691+00,105,,374184,approved,0,0,0,0,0,0.0,4,10
1021379,0.5,"Sad.  Ironically, black is not a colour in the rainbow.",0.0,0.0,0.5,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-20 20:59:01.782498+00,54,,169413,approved,2,0,0,0,1,0.0,0,10
5556640,0.578125,"This is week where Liberals brought out their true colors and we now they love Muslim terrorists and immigrants more than white citizens

Whites vote conservative

This we also know now why they are letting in 100s of thousands of them
To guarantee a voting block to stay in power forever. 

This 10 million just bought the muslim vote
What a truly disgusting group of scumbags they are",0.0625,0.078125,0.515625,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-07-09 00:21:10.548755+00,54,,353147,rejected,0,0,0,1,0,0.0,4,64
5352853,0.0,"Wow, where do I begin?  The materials to manufacture wind generators and solar panels are 40-60% petroleum industry by-products.  Alternative energy only exists because the Obama administration worked very hard at subsidizing the industry.  Since that is the case, how long do you think that the Trump administration is going to support the industry, and what will happen when people have to pay the actual cost of that energy.  Reliable, consistent generation of power is non-existent. (24 hours per day, 365 days per year).  Even in Palm Springs, CA, where the wind can blow for weeks on end, they only have 100% of their wind mills running 1% of the time.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-03 22:09:58.707249+00,21,,340259,approved,0,0,0,1,1,0.0,0,4
5487888,1.0,".

Looks like the Republicans are going to fall flat on their faces on Health Care, again.

What was it Donald Trump said?

Oh, yeah: ""It's a set of promises for what I'll do in my first 100 days. It includes getting rid of immediately Obamacare""

Still waiting, Mr. President.

And, my favorite: """"Nobody knew health care could be so complicated.""

Actually, pretty much everyone knew that health care could be so complicated.

Everyone except Donald Trump.

America elected an ignorant man.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-27 22:01:46.386984+00,54,,349218,approved,0,0,0,2,0,0.0,4,4
5856573,0.0,"given the level of theological inquiry that is part of the LCWR - and their trusting Spirit as they enter into cultures of encounter and solidarity and reflect upon what it is required for us to co-create authentic cultures of life where all God's children have life with dignity for the full continuum ... I suggest you look beyond the bishops to those sponsoring some of their conferences ... like the Executive of the Supreme Council of the Knights of Columbus (not all Knights).  

Whether intentional or not - the Knights narrow definition of ""pro-life"", their wealth and global media empire enable them to disseminate a ""Catholic narrative"" not consistent with our Teachngs ... but are with the stealth strategies of a few ""libertarian"" super rich outlined in Jane Mayer's 2016 Dark Money.    

Who would suspect such an amazing charitable organization of good men? Certainly not me ... until a lawyer misrepresented my questioning Anderson's endorsement of Trump.

They I started to dig.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-28 19:06:36.463618+00,53,5854122.0,371444,approved,0,0,0,2,0,0.0,10,4
6115665,0.5,She probably was the only black female applicant at that time...,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-10 02:30:46.713776+00,55,6115378.0,387140,approved,0,0,0,0,0,0.0,10,10
5749928,0.7,Hillary was much more adept and experienced at handling these situations as a former SOS.  I know you hate her because she is a woman and a Democrat but it is hard for me to understand how you think an intellectually lazy and inexperienced schmuck like Trump would do better.  I guess we will never know.  My opinion.,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-11 14:50:18.023410+00,102,5749811.0,365420,approved,1,0,0,14,2,0.0,4,10
5592702,0.2,"Totally different. In China Honngkong people are called as ""double cheaters"". They cheat both ways.
If you are not aware of that, then don't touch anything there, don't start a business relationship before you have learned ABC ...",0.0,0.0,0.2,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-14 16:09:35.543100+00,54,5592566.0,355293,approved,0,0,0,0,1,0.0,0,5
673155,0.0,"I'm pretty sure that Walker knows what the price of oil is, as it is intimately tied to the budget crisis he has been dealing with. The folks who don't seem to know what oil is priced at are the do nothing, I want a new fancy office building, we gotta give the oil companies a free $750 million 'cuz they're our friends, GOP majority in the State Senate.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-07 07:43:44.774619+00,21,672722.0,154964,approved,0,0,0,5,0,0.0,0,4
657430,0.6,"LOL.  I was talking about the bakers.  Sweet Cakes for Melissa was in Portland Oregon.  They want to lecture gay couples about how they are going to Hell but they do not want to suffer the economic consequences for their beliefs, aka that liberal Portland residents might not want to frequent a store owned by homophobes.  No one says that Mary has purchase the cake for her daughter's birthday or her wedding cake at a specific baker and Mary can take into account how they treat her gay friends.  Gay couples who were denied a service by a bakery have every right to complain about how they were treated and write bad reviews.  Even people not directly affected can complain in support of them.  It is called capitalism.  I thought that conservatives liked capitalism.",0.0,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-03 22:43:30.105090+00,53,657026.0,154167,approved,1,0,0,3,2,0.0,4,10
6296708,0.5,"The indubitable Snarky wrote:
""Would you wish you were carrying a gun if you and your family were in that church?""
Even if I owned a gun, the last place I would carry it would be to church. I don't think Jesus would like guns in churches. 
And if you were carrying a handgun in a church, and a guy with an AR or AK dressed like a commando came in blasting, I think you would be too busy hiding your ass than trying to take him out. But wait! If all churchgoers were to carry AR's or AK's then we could be safe. That's it! That's the ticket!",0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-06 01:06:20.858331+00,102,6295531.0,397385,approved,0,0,0,4,2,0.4,6,10
5175978,0.3,"Ok Doc, lessoned learned. Don't bother trying to engage with you. You're too pedantic, obsessive, and belligerent to have a discussion with. And you never bothered to try and answer my original question. Funny that.",0.0,0.0,0.1,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-25 11:58:56.834894+00,54,5170103.0,329017,rejected,0,0,0,0,0,0.0,0,10
392255,0.7,Let's hope Republicans defy the law and bring weapons into the Republican National Convention. I can think of no better place for there to be a plethora of weapons than in a large crowd of rabid white supremacists.,0.1,0.0,0.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-07-18 18:34:47.938339+00,13,,141702,approved,0,0,0,3,0,0.0,4,10
875784,0.0,I thought you would be at the womans protest march today? Was thinking your mom had to take you with her.......,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-21 20:37:41.332962+00,21,874910.0,163289,rejected,0,0,0,0,0,0.0,10,4
650577,0.3,"You're right: he won. Which means he gets to govern for the next four years or until he's impeached. And this means his petulant ranting, his corrupt business dealings, his ignorance of policy--in short, his unfitness for the Presidency--will all be topics of conversation over the next four years.

Get over it already.",0.0,0.0,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-02 15:51:46.906094+00,54,650349.0,154074,approved,0,0,0,3,1,0.0,0,10
5430812,0.0,Err- money?,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-17 05:12:51.025032+00,102,5430788.0,345386,approved,0,0,0,0,0,0.0,0,4
5858864,0.0,"I was one of the evacuees from the Joe Rich fire.
.
A big thank you to all the firefighters who spent days without sleep protecting our properties and our lives with their lives.
.
A big thank you to all the volunteers who manned the Emergency Services Reception area, where within 2 hours they were able to receive and process all the evacuees, including our pets and animals.  Their kind words were our first contact after the very terrifying experience of leaving our home, not knowing if we would ever return.
.
A big thanks you to the politicians and elected officials, who as the story stated, are looking forwards to comfort us with promises of a strong future, when we can only think of ourselves in the unsettling present.
.
And most of all, a big thanks to our friends and neighbours who reached out from across the country to remind us that we are not alone at such a time.
.
THANK YOU",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-29 01:16:34.966802+00,54,,371697,approved,0,0,0,0,0,0.0,0,4
5696937,0.9354838709677418,"if you believe trannies are mentally healthy then you have lost touch with reality...it's classic body dysmorphia involving mutilation, self-harm, acting out...obviously this CG idiot needs to be fired and forced out of normal society",0.0806451612903225,0.1774193548387097,0.6290322580645161,0.7903225806451613,0.1290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,2017-08-01 17:20:55.961455+00,105,,361760,rejected,0,0,0,0,0,0.0806451612903225,10,62
6142033,0.6,"Conservatives generally and this President in particular have made ""Christian"" just another word for self obsessed & hypocritical worshipper of war.

Merry Christmas.",0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-13 18:54:26.521226+00,54,,388755,rejected,0,0,0,0,0,0.0,4,10
602764,0.0,If this has been going on for a few months than why did not the mother or father see some thing wrong...They are in the wrong some what...I do feel for the family an this woman needs not be round kids...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-15 17:45:33.956293+00,43,,151754,approved,0,0,0,1,0,0.0,10,4
5959993,0.0,"He is correct, though, that the US Constitution - and the Colorado state constitution (framed with extensive input from Susan B. Anthony) prohibit imposition of Catholic and Abrahamic laws and legal fictions on children.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2017-09-15 17:54:02.649910+00,102,5959984.0,377864,approved,0,0,0,0,0,0.0,10,4
6279008,0.2,"""The Ethics Commissioner's office on Thursday said that the watchdog is not in conflict with Mr. Trudeau ""

Wow, what a storm of self-righteous blather over exactly zero wrong-doing.

If the rules need to be changed, change them.

But for Scheer and the CPC to pontificate that there is something untoward going on here is the height, or depth, of hypocrisy.

They had ten years to put an effective set of rules in place, and didn't.

And they've suddenly joined the ranks of the righteously pure?

Scheer is making the point, pretty much daily, that he's in over his head.

Even Harper had to step in and embarrass him last week on NAFTA.

Andrew Schneer, a walking textbook example of The Peter Principle.",0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03 03:12:00.247507+00,54,,396458,approved,3,0,2,3,14,0.0,0,5
5326766,0.5606060606060606,"Capital -S- Society is a curious though historically rather predictable beast: we haven't as individuals grown into and gone out into it telling everyone else what we want to them to think about us: if you are ""the stinky guy"" to Everyone else, will you rail against Everyone to get them to say you smell wonderful? If you are ""the stupid gal,"" will you rail against Everyone to get them to say you are brilliant? If you are ""the sexy grandma,"" will you rail against Everyone to get them to say you are an ugly pre-teen? No, no, and no. Society determines the identity of the individual, not the other way around. Last time I checked, the passport/driver's license was issued by society to tell ME who I am. What difference does it make when I board an airplane, who I really WANT to be?",0.0,0.0454545454545454,0.0454545454545454,0.5606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-30 15:09:42.171145+00,54,,338901,rejected,0,0,0,0,0,0.0,4,66
6018104,0.0,Agreed.  I was disappointed that Pope Francis wasn't explicit about this.  But I guess that is all he could do given that just hinting that a few remarried people could receive Communion has caused this many vapors in the Catholic Church.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-25 13:49:55.657075+00,53,6017943.0,381645,approved,0,0,0,5,0,0.0,4,4
595512,0.0,"This is similar to what I was going to write.  Many people make all kinds of statements but fail to use Scripture as authority.  They use culture, feelings, statistics, etc.  Some would even dare to claim that you must put Jesus first.  That is just a claim when their doctrine or beliefs is not based on the truth about Jesus and the truth about His Word.  When a person make claims about Jesus not being in the synagogue and working with the people, they attempt to make that comparison to the church.  Jesus established the church.  Upon this rock, I will build my church.  We do know that he was talking about the global and invisible church but He was talking about the church.  The synagogues were not the church.  All I am saying is that our doctrines, beliefs, practices must be based on truth and that is the truth of God's Word.  Every decision the church makes must be based on Scripture and not feelings and statistics and what is popular in culture at this time.  We are the light......",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-12 13:22:44.438430+00,52,581145.0,150570,approved,0,0,0,0,0,0.0,4,4
5820407,0.0,"Interesting.  Just curious as to WHO will be providing the numbers?  In any event, mahalo for watching out for us taxpayers.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-22 20:07:14.675579+00,55,5820252.0,369208,approved,0,0,0,7,0,0.0,0,4
5991357,0.6,"Simply, your parents were not brought here against their will. Has to do with character not skin color? Says the white man to the black man. What happens when regardless of skin color, regardless of family, regardless of ancestry, regardless of societal stance, regardless of who your parents are, were or what they did and had to do, you are judged and mistreated and made to feel lesser because of the skin god chose for you? I would say that black people are more faithful, prayerful, and bow to the glory of god, more than any white person I've ever met, even though they've been beaten, murdered, raped and slaughtered in the name of god. Think about it.",0.2,0.1,0.7,0.2,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-21 07:16:15.995796+00,65,,380243,approved,0,0,0,0,0,0.3,4,10
462470,0.8,"I am sorry that you choose to commit a federal offense. Not my problem or my fault. Drug laws are stupid, and your situation is an example of what happens as a result.",0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-06 14:15:41.577975+00,13,461491.0,145178,approved,0,0,0,1,0,0.0,4,10
833875,0.0,"I have a DB pension which I got when I retired at 52 and because it is a DB pension I can split it with my spouse, and have been for the last 13 years. But what I dislike and find unfair is that only a few Canadians have a DB pension, political people, civil servants, can not think of anyone else,. Therefore only the  few that get this tax benefit before they become 65. The family income splitting tax plan was a good way to level this field and put money in the right place. I know there are horror stories (i have my own) about supper rich people using these tax rules but so what, is it not better for everybody to get a family view of the taxes owed, after all we are a nation of families.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-13 13:21:40.285602+00,54,,161573,approved,0,0,0,1,2,0.0,0,4
777661,0.5,"As usual, Jenkins makes no sense.  Polling showed Obama, at the time of the 2016 election, was far more popular than either candidate running. Further, elections showed race being an important factor as some blacks who made the effort to vote for Obama failed to do so for a non black.  There were extremely few people that Trump could have defeated, and Obama was not one of them.",0.1,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-01 21:27:14.649206+00,21,,159485,approved,0,0,0,1,0,0.0,6,10
488528,0.5,"John, every post you make is about how evil whitey is. As for Sharpton he uses racial disharmony as a tool to line his pockets. How about you quit hating people because they are white and deal with the problem at hand?",0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,2016-09-23 17:42:01.008541+00,21,488379.0,146638,approved,0,0,0,1,0,0.0,6,10
5206284,0.631578947368421,Merkel is an intelligent woman and knows full well that Putin is a liar and a war monger.,0.0263157894736842,0.0,0.0131578947368421,0.618421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-02 20:03:43.231966+00,54,,331388,approved,0,0,0,2,2,0.0,4,76
5028160,0.1666666666666666,"Gehring quotes Busch: ""More has been done to benefit the causes of life ...""
Trump has launched a comprehensive, multi-pronged attack on human life and human dignity. He is presiding over the most pervasively anti-life, pro-death administration in history: he's eviscerated the EPA; proposed immigration policies and orders rooted in religious and ethnic bigotry, designed to divide families; violated every promise he made about healthcare in order to support a healthcare bill that will strip insurance (and therefore care) from millions of people (many of whom voted for him); proposed a mean-spirited, deadly budget that harms the sick, the poor and the aged. Do these pseudo-Catholics believe that the nomination of a SCOTUS justice who may (or may not) vote to overturn Roe offsets the increase in abortions, infant mortality and maternal deaths that will be spawned by Trump's pro-death agenda? Shame on them if they believe that! Special shame on the bishops who participated in this farce.",0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-20 13:35:35.258804+00,53,,320736,approved,0,2,2,36,4,0.0,10,6
380950,0.4,"have the Kochs sent money for his atty fees yet??   or Trump,  this would be applauded by Trump,  after all  if people are decent they magically become white,  being black is proof of criminal and murderous intentions.....  just ask any RW shill.",0.1,0.0,0.4,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-07-09 16:49:05.686556+00,6,379804.0,140927,approved,0,0,0,1,0,0.0,4,10
